713003	548136	https://cs.stanford.edu/people/rak248/VG_100K/713003.jpg
713017	432637	https://cs.stanford.edu/people/rak248/VG_100K/713017.jpg
713024	171155	https://cs.stanford.edu/people/rak248/VG_100K/713024.jpg
713028	253229	https://cs.stanford.edu/people/rak248/VG_100K/713028.jpg
713075	161051	https://cs.stanford.edu/people/rak248/VG_100K/713075.jpg
713089	296882	https://cs.stanford.edu/people/rak248/VG_100K/713089.jpg
713112	512787	https://cs.stanford.edu/people/rak248/VG_100K/713112.jpg
713135	529667	https://cs.stanford.edu/people/rak248/VG_100K/713135.jpg
713142	543833	https://cs.stanford.edu/people/rak248/VG_100K/713142.jpg
713146	399540	https://cs.stanford.edu/people/rak248/VG_100K/713146.jpg
713174	331298	https://cs.stanford.edu/people/rak248/VG_100K/713174.jpg
713211	291484	https://cs.stanford.edu/people/rak248/VG_100K/713211.jpg
713228	556544	https://cs.stanford.edu/people/rak248/VG_100K/713228.jpg
713274	207048	https://cs.stanford.edu/people/rak248/VG_100K/713274.jpg
713285	92344	https://cs.stanford.edu/people/rak248/VG_100K/713285.jpg
713328	243947	https://cs.stanford.edu/people/rak248/VG_100K/713328.jpg
713330	383250	https://cs.stanford.edu/people/rak248/VG_100K/713330.jpg
713371	300284	https://cs.stanford.edu/people/rak248/VG_100K/713371.jpg
713380	190994	https://cs.stanford.edu/people/rak248/VG_100K/713380.jpg
713381	220077	https://cs.stanford.edu/people/rak248/VG_100K/713381.jpg
713392	58684	https://cs.stanford.edu/people/rak248/VG_100K/713392.jpg
713403	34491	https://cs.stanford.edu/people/rak248/VG_100K/713403.jpg
713418	545082	https://cs.stanford.edu/people/rak248/VG_100K/713418.jpg
713450	200464	https://cs.stanford.edu/people/rak248/VG_100K/713450.jpg
713512	83770	https://cs.stanford.edu/people/rak248/VG_100K/713512.jpg
713513	522897	https://cs.stanford.edu/people/rak248/VG_100K/713513.jpg
713519	562835	https://cs.stanford.edu/people/rak248/VG_100K/713519.jpg
713585	427555	https://cs.stanford.edu/people/rak248/VG_100K/713585.jpg
713593	202767	https://cs.stanford.edu/people/rak248/VG_100K/713593.jpg
713620	522938	https://cs.stanford.edu/people/rak248/VG_100K/713620.jpg
713633	211644	https://cs.stanford.edu/people/rak248/VG_100K/713633.jpg
713640	289329	https://cs.stanford.edu/people/rak248/VG_100K/713640.jpg
713652	296374	https://cs.stanford.edu/people/rak248/VG_100K/713652.jpg
713653	260604	https://cs.stanford.edu/people/rak248/VG_100K/713653.jpg
713666	473665	https://cs.stanford.edu/people/rak248/VG_100K/713666.jpg
713679	251723	https://cs.stanford.edu/people/rak248/VG_100K/713679.jpg
713681	530433	https://cs.stanford.edu/people/rak248/VG_100K/713681.jpg
713684	310851	https://cs.stanford.edu/people/rak248/VG_100K/713684.jpg
713689	352398	https://cs.stanford.edu/people/rak248/VG_100K/713689.jpg
713707	201607	https://cs.stanford.edu/people/rak248/VG_100K/713707.jpg
713718	140247	https://cs.stanford.edu/people/rak248/VG_100K/713718.jpg
713730	532132	https://cs.stanford.edu/people/rak248/VG_100K/713730.jpg
713742	241076	https://cs.stanford.edu/people/rak248/VG_100K/713742.jpg
713749	462477	https://cs.stanford.edu/people/rak248/VG_100K/713749.jpg
713760	48759	https://cs.stanford.edu/people/rak248/VG_100K/713760.jpg
713765	542582	https://cs.stanford.edu/people/rak248/VG_100K/713765.jpg
713769	565116	https://cs.stanford.edu/people/rak248/VG_100K/713769.jpg
713770	59024	https://cs.stanford.edu/people/rak248/VG_100K/713770.jpg
713779	90801	https://cs.stanford.edu/people/rak248/VG_100K/713779.jpg
713780	294186	https://cs.stanford.edu/people/rak248/VG_100K/713780.jpg
713786	182967	https://cs.stanford.edu/people/rak248/VG_100K/713786.jpg
713788	573401	https://cs.stanford.edu/people/rak248/VG_100K/713788.jpg
713790	341062	https://cs.stanford.edu/people/rak248/VG_100K/713790.jpg
713796	536514	https://cs.stanford.edu/people/rak248/VG_100K/713796.jpg
713807	454477	https://cs.stanford.edu/people/rak248/VG_100K/713807.jpg
713829	94223	https://cs.stanford.edu/people/rak248/VG_100K/713829.jpg
713858	385517	https://cs.stanford.edu/people/rak248/VG_100K/713858.jpg
713888	115359	https://cs.stanford.edu/people/rak248/VG_100K/713888.jpg
713920	210729	https://cs.stanford.edu/people/rak248/VG_100K/713920.jpg
713936	359656	https://cs.stanford.edu/people/rak248/VG_100K/713936.jpg
1159293	148208	https://cs.stanford.edu/people/rak248/VG_100K/1159293.jpg
1159318	181223	https://cs.stanford.edu/people/rak248/VG_100K/1159318.jpg
1159325	51152	https://cs.stanford.edu/people/rak248/VG_100K/1159325.jpg
1159329	163047	https://cs.stanford.edu/people/rak248/VG_100K/1159329.jpg
1159335	99184	https://cs.stanford.edu/people/rak248/VG_100K/1159335.jpg
1159353	174896	https://cs.stanford.edu/people/rak248/VG_100K/1159353.jpg
1159365	45026	https://cs.stanford.edu/people/rak248/VG_100K/1159365.jpg
1159379	104817	https://cs.stanford.edu/people/rak248/VG_100K/1159379.jpg
1159392	215569	https://cs.stanford.edu/people/rak248/VG_100K/1159392.jpg
1159397	264256	https://cs.stanford.edu/people/rak248/VG_100K/1159397.jpg
1159408	318929	https://cs.stanford.edu/people/rak248/VG_100K/1159408.jpg
1159425	179408	https://cs.stanford.edu/people/rak248/VG_100K/1159425.jpg
1159427	352019	https://cs.stanford.edu/people/rak248/VG_100K/1159427.jpg
1159434	401455	https://cs.stanford.edu/people/rak248/VG_100K/1159434.jpg
1159440	65668	https://cs.stanford.edu/people/rak248/VG_100K/1159440.jpg
1159446	401229	https://cs.stanford.edu/people/rak248/VG_100K/1159446.jpg
1159447	221223	https://cs.stanford.edu/people/rak248/VG_100K/1159447.jpg
1159463	464537	https://cs.stanford.edu/people/rak248/VG_100K/1159463.jpg
1159470	565211	https://cs.stanford.edu/people/rak248/VG_100K/1159470.jpg
1159482	74964	https://cs.stanford.edu/people/rak248/VG_100K/1159482.jpg
1159486	126001	https://cs.stanford.edu/people/rak248/VG_100K/1159486.jpg
1159497	471409	https://cs.stanford.edu/people/rak248/VG_100K/1159497.jpg
1159508	259666	https://cs.stanford.edu/people/rak248/VG_100K/1159508.jpg
1159515	423562	https://cs.stanford.edu/people/rak248/VG_100K/1159515.jpg
1159541	182758	https://cs.stanford.edu/people/rak248/VG_100K/1159541.jpg
1159572	385805	https://cs.stanford.edu/people/rak248/VG_100K/1159572.jpg
1159575	443579	https://cs.stanford.edu/people/rak248/VG_100K/1159575.jpg
1159592	212679	https://cs.stanford.edu/people/rak248/VG_100K/1159592.jpg
1159606	115005	https://cs.stanford.edu/people/rak248/VG_100K/1159606.jpg
1159609	275672	https://cs.stanford.edu/people/rak248/VG_100K/1159609.jpg
1159621	159601	https://cs.stanford.edu/people/rak248/VG_100K/1159621.jpg
1159648	300198	https://cs.stanford.edu/people/rak248/VG_100K/1159648.jpg
1159675	575949	https://cs.stanford.edu/people/rak248/VG_100K/1159675.jpg
1159724	469768	https://cs.stanford.edu/people/rak248/VG_100K/1159724.jpg
1159749	413164	https://cs.stanford.edu/people/rak248/VG_100K/1159749.jpg
1159762	5018	https://cs.stanford.edu/people/rak248/VG_100K/1159762.jpg
1159768	377059	https://cs.stanford.edu/people/rak248/VG_100K/1159768.jpg
1159775	509864	https://cs.stanford.edu/people/rak248/VG_100K/1159775.jpg
1159777	46408	https://cs.stanford.edu/people/rak248/VG_100K/1159777.jpg
1159784	393508	https://cs.stanford.edu/people/rak248/VG_100K/1159784.jpg
1159813	288164	https://cs.stanford.edu/people/rak248/VG_100K/1159813.jpg
1159819	301554	https://cs.stanford.edu/people/rak248/VG_100K/1159819.jpg
1159829	216742	https://cs.stanford.edu/people/rak248/VG_100K/1159829.jpg
1159847	256607	https://cs.stanford.edu/people/rak248/VG_100K/1159847.jpg
1159855	317331	https://cs.stanford.edu/people/rak248/VG_100K/1159855.jpg
1159860	256539	https://cs.stanford.edu/people/rak248/VG_100K/1159860.jpg
1159870	305224	https://cs.stanford.edu/people/rak248/VG_100K/1159870.jpg
1159874	399227	https://cs.stanford.edu/people/rak248/VG_100K/1159874.jpg
1159882	427384	https://cs.stanford.edu/people/rak248/VG_100K/1159882.jpg
1159889	345142	https://cs.stanford.edu/people/rak248/VG_100K/1159889.jpg
1159897	302424	https://cs.stanford.edu/people/rak248/VG_100K/1159897.jpg
1159904	74576	https://cs.stanford.edu/people/rak248/VG_100K/1159904.jpg
1159956	121651	https://cs.stanford.edu/people/rak248/VG_100K/1159956.jpg
1159967	347263	https://cs.stanford.edu/people/rak248/VG_100K/1159967.jpg
1159973	332875	https://cs.stanford.edu/people/rak248/VG_100K/1159973.jpg
1159991	346472	https://cs.stanford.edu/people/rak248/VG_100K/1159991.jpg
1160019	303923	https://cs.stanford.edu/people/rak248/VG_100K/1160019.jpg
1160049	5688	https://cs.stanford.edu/people/rak248/VG_100K/1160049.jpg
1160062	504306	https://cs.stanford.edu/people/rak248/VG_100K/1160062.jpg
1160093	62995	https://cs.stanford.edu/people/rak248/VG_100K/1160093.jpg
1160127	322771	https://cs.stanford.edu/people/rak248/VG_100K/1160127.jpg
1160140	327625	https://cs.stanford.edu/people/rak248/VG_100K/1160140.jpg
1160152	327032	https://cs.stanford.edu/people/rak248/VG_100K/1160152.jpg
1160155	111492	https://cs.stanford.edu/people/rak248/VG_100K/1160155.jpg
1160158	230727	https://cs.stanford.edu/people/rak248/VG_100K/1160158.jpg
1160167	78286	https://cs.stanford.edu/people/rak248/VG_100K/1160167.jpg
1160168	99094	https://cs.stanford.edu/people/rak248/VG_100K/1160168.jpg
1160171	238828	https://cs.stanford.edu/people/rak248/VG_100K/1160171.jpg
1160180	83029	https://cs.stanford.edu/people/rak248/VG_100K/1160180.jpg
1160189	155993	https://cs.stanford.edu/people/rak248/VG_100K/1160189.jpg
1160204	186099	https://cs.stanford.edu/people/rak248/VG_100K/1160204.jpg
1160227	256384	https://cs.stanford.edu/people/rak248/VG_100K/1160227.jpg
1160247	42481	https://cs.stanford.edu/people/rak248/VG_100K/1160247.jpg
1591781	494771	https://cs.stanford.edu/people/rak248/VG_100K/1591781.jpg
1591805	542231	https://cs.stanford.edu/people/rak248/VG_100K/1591805.jpg
1591838	345861	https://cs.stanford.edu/people/rak248/VG_100K/1591838.jpg
1591858	145978	https://cs.stanford.edu/people/rak248/VG_100K/1591858.jpg
1591859	515878	https://cs.stanford.edu/people/rak248/VG_100K/1591859.jpg
1591876	92323	https://cs.stanford.edu/people/rak248/VG_100K/1591876.jpg
1591909	142263	https://cs.stanford.edu/people/rak248/VG_100K/1591909.jpg
1591920	395259	https://cs.stanford.edu/people/rak248/VG_100K/1591920.jpg
1591932	345786	https://cs.stanford.edu/people/rak248/VG_100K/1591932.jpg
1591954	497227	https://cs.stanford.edu/people/rak248/VG_100K/1591954.jpg
1591961	33841	https://cs.stanford.edu/people/rak248/VG_100K/1591961.jpg
1591975	295282	https://cs.stanford.edu/people/rak248/VG_100K/1591975.jpg
1591977	577717	https://cs.stanford.edu/people/rak248/VG_100K/1591977.jpg
1591994	559974	https://cs.stanford.edu/people/rak248/VG_100K/1591994.jpg
1592017	312344	https://cs.stanford.edu/people/rak248/VG_100K/1592017.jpg
1592025	187582	https://cs.stanford.edu/people/rak248/VG_100K/1592025.jpg
1592027	283679	https://cs.stanford.edu/people/rak248/VG_100K/1592027.jpg
1592033	210672	https://cs.stanford.edu/people/rak248/VG_100K/1592033.jpg
1592038	408431	https://cs.stanford.edu/people/rak248/VG_100K/1592038.jpg
1592044	332578	https://cs.stanford.edu/people/rak248/VG_100K/1592044.jpg
1592047	307567	https://cs.stanford.edu/people/rak248/VG_100K/1592047.jpg
1592079	80441	https://cs.stanford.edu/people/rak248/VG_100K/1592079.jpg
1592083	2742	https://cs.stanford.edu/people/rak248/VG_100K/1592083.jpg
1592094	136185	https://cs.stanford.edu/people/rak248/VG_100K/1592094.jpg
1592119	471188	https://cs.stanford.edu/people/rak248/VG_100K/1592119.jpg
1592129	405849	https://cs.stanford.edu/people/rak248/VG_100K/1592129.jpg
1592133	508663	https://cs.stanford.edu/people/rak248/VG_100K/1592133.jpg
1592137	578890	https://cs.stanford.edu/people/rak248/VG_100K/1592137.jpg
1592150	469728	https://cs.stanford.edu/people/rak248/VG_100K/1592150.jpg
1592168	218106	https://cs.stanford.edu/people/rak248/VG_100K/1592168.jpg
1592189	183972	https://cs.stanford.edu/people/rak248/VG_100K/1592189.jpg
1592193	147873	https://cs.stanford.edu/people/rak248/VG_100K/1592193.jpg
1592201	310070	https://cs.stanford.edu/people/rak248/VG_100K/1592201.jpg
1592233	457035	https://cs.stanford.edu/people/rak248/VG_100K/1592233.jpg
1592241	358580	https://cs.stanford.edu/people/rak248/VG_100K/1592241.jpg
1592251	79645	https://cs.stanford.edu/people/rak248/VG_100K/1592251.jpg
1592254	273537	https://cs.stanford.edu/people/rak248/VG_100K/1592254.jpg
1592286	395863	https://cs.stanford.edu/people/rak248/VG_100K/1592286.jpg
1592289	321711	https://cs.stanford.edu/people/rak248/VG_100K/1592289.jpg
1592298	563475	https://cs.stanford.edu/people/rak248/VG_100K/1592298.jpg
1592303	84214	https://cs.stanford.edu/people/rak248/VG_100K/1592303.jpg
1592305	109386	https://cs.stanford.edu/people/rak248/VG_100K/1592305.jpg
1592314	218057	https://cs.stanford.edu/people/rak248/VG_100K/1592314.jpg
1592350	118199	https://cs.stanford.edu/people/rak248/VG_100K/1592350.jpg
1592351	44372	https://cs.stanford.edu/people/rak248/VG_100K/1592351.jpg
1592352	461521	https://cs.stanford.edu/people/rak248/VG_100K/1592352.jpg
1592362	230851	https://cs.stanford.edu/people/rak248/VG_100K/1592362.jpg
1592367	324611	https://cs.stanford.edu/people/rak248/VG_100K/1592367.jpg
1592372	27616	https://cs.stanford.edu/people/rak248/VG_100K/1592372.jpg
1592378	137220	https://cs.stanford.edu/people/rak248/VG_100K/1592378.jpg
1592394	134770	https://cs.stanford.edu/people/rak248/VG_100K/1592394.jpg
1592397	572179	https://cs.stanford.edu/people/rak248/VG_100K/1592397.jpg
1592401	193488	https://cs.stanford.edu/people/rak248/VG_100K/1592401.jpg
1592499	264396	https://cs.stanford.edu/people/rak248/VG_100K/1592499.jpg
1592501	369443	https://cs.stanford.edu/people/rak248/VG_100K/1592501.jpg
1592519	18627	https://cs.stanford.edu/people/rak248/VG_100K/1592519.jpg
1592530	508954	https://cs.stanford.edu/people/rak248/VG_100K/1592530.jpg
1592567	555118	https://cs.stanford.edu/people/rak248/VG_100K/1592567.jpg
1592568	92136	https://cs.stanford.edu/people/rak248/VG_100K/1592568.jpg
1592581	52153	https://cs.stanford.edu/people/rak248/VG_100K/1592581.jpg
1592619	250417	https://cs.stanford.edu/people/rak248/VG_100K/1592619.jpg
1592620	199841	https://cs.stanford.edu/people/rak248/VG_100K/1592620.jpg
1592656	533889	https://cs.stanford.edu/people/rak248/VG_100K/1592656.jpg
1592657	501758	https://cs.stanford.edu/people/rak248/VG_100K/1592657.jpg
1592693	363885	https://cs.stanford.edu/people/rak248/VG_100K/1592693.jpg
1592727	54692	https://cs.stanford.edu/people/rak248/VG_100K/1592727.jpg
1592747	136289	https://cs.stanford.edu/people/rak248/VG_100K/1592747.jpg
1592804	274585	https://cs.stanford.edu/people/rak248/VG_100K/1592804.jpg
1592807	435327	https://cs.stanford.edu/people/rak248/VG_100K/1592807.jpg
1592817	178192	https://cs.stanford.edu/people/rak248/VG_100K/1592817.jpg
1592836	522819	https://cs.stanford.edu/people/rak248/VG_100K/1592836.jpg
1592857	164423	https://cs.stanford.edu/people/rak248/VG_100K/1592857.jpg
1592874	486123	https://cs.stanford.edu/people/rak248/VG_100K/1592874.jpg
1592890	55942	https://cs.stanford.edu/people/rak248/VG_100K/1592890.jpg
1592921	329055	https://cs.stanford.edu/people/rak248/VG_100K/1592921.jpg
1592934	463567	https://cs.stanford.edu/people/rak248/VG_100K/1592934.jpg
1592951	166067	https://cs.stanford.edu/people/rak248/VG_100K/1592951.jpg
1592971	384099	https://cs.stanford.edu/people/rak248/VG_100K/1592971.jpg
1593006	262603	https://cs.stanford.edu/people/rak248/VG_100K/1593006.jpg
1593035	47909	https://cs.stanford.edu/people/rak248/VG_100K/1593035.jpg
1593041	362371	https://cs.stanford.edu/people/rak248/VG_100K/1593041.jpg
1593047	269462	https://cs.stanford.edu/people/rak248/VG_100K/1593047.jpg
1593056	412566	https://cs.stanford.edu/people/rak248/VG_100K/1593056.jpg
1593058	531844	https://cs.stanford.edu/people/rak248/VG_100K/1593058.jpg
1593063	303236	https://cs.stanford.edu/people/rak248/VG_100K/1593063.jpg
1593084	343282	https://cs.stanford.edu/people/rak248/VG_100K/1593084.jpg
1593102	179201	https://cs.stanford.edu/people/rak248/VG_100K/1593102.jpg
1593112	87980	https://cs.stanford.edu/people/rak248/VG_100K/1593112.jpg
1593146	14966	https://cs.stanford.edu/people/rak248/VG_100K/1593146.jpg
1593241	195998	https://cs.stanford.edu/people/rak248/VG_100K/1593241.jpg
